rank,male_name,male_count,female_name,female_count
1,Robert,59796,Mary,63510
2,James,52122,Betty,36673
3,John,52116,Dorothy,31478
4,William,47809,Helen,20984
5,Charles,29932,Margaret,19207
6,Richard,29572,Doris,16496
7,Donald,27186,Barbara,16037
8,George,23019,Ruth,16015
9,Joseph,21164,Shirley,14580
10,Edward,17225,Patricia,13624
11,Thomas,16276,Virginia,13234
12,Frank,12959,Jean,11866
13,Paul,12429,Joan,11664
14,Jack,12167,Dolores,11503
15,Raymond,11902,Elizabeth,11251
16,Harold,11671,Frances,11092
17,David,11300,Lois,10294
18,Kenneth,10839,Mildred,10255
19,Walter,9850,Evelyn,9882
20,Eugene,9047,Anna,9751
21,Henry,8572,Alice,9479
22,Arthur,8472,Marie,9159
23,Billy,8321,Joyce,8596
24,Albert,8075,Phyllis,7996
25,Herbert,7869,Norma,7894
26,Ralph,7711,Rose,7787
27,Harry,7139,Martha,7638
28,Carl,6892,Gloria,7540
29,Willie,6612,Irene,7037
30,Joe,6596,Marjorie,6986
31,Howard,6010,Louise,6904
32,Louis,5993,Nancy,6873
33,Gerald,5965,Marilyn,6727
34,Fred,5858,Catherine,6276
35,Roy,5813,Florence,6212
36,Earl,5740,Ruby,6151
37,Clarence,5728,Annie,5951
38,Lawrence,5304,Eleanor,5866
39,Francis,5271,Beverly,5862
40,Norman,5157,Lillian,5710
41,Alfred,4933,Thelma,5477
42,Leonard,4827,Lorraine,5353
43,Ernest,4754,Geraldine,5335
44,Anthony,4732,Gladys,5328
45,Ronald,4477,Josephine,5297
46,Marvin,4390,Ann,5173
47,Daniel,4369,Donna,5140
48,Stanley,4266,June,5092
49,Melvin,4098,Theresa,5067
50,Bobby,3923,Pauline,5026
51,Leroy,3817,Edna,4931
52,Bernard,3809,Rita,4766
53,Samuel,3569,Marion,4632
54,Michael,3463,Grace,4570
55,Peter,3216,Bernice,4552
56,Russell,3184,Ethel,4517
57,Ray,3176,Lucille,4503
58,Floyd,3080,Audrey,4462
59,Andrew,3078,Edith,4455
60,Leo,3018,Juanita,4411
61,Jerry,2990,Wanda,4396
62,Bill,2949,Jane,4352
63,Lloyd,2947,Carol,4279
64,Roger,2927,Hazel,4164
65,Theodore,2904,Clara,4149
66,Edwin,2894,Wilma,4007
67,Frederick,2812,Elaine,3853
68,Gene,2811,Sarah,3816
69,Wayne,2738,Emma,3802
70,Elmer,2697,Peggy,3779
71,Vernon,2680,Esther,3586
72,Clifford,2675,Beatrice,3572
73,Dale,2662,Charlotte,3538
74,Clyde,2632,Delores,3519
75,Herman,2622,Marian,3447
76,Philip,2604,Willie,3320
77,Alvin,2554,Carolyn,3272
78,Don,2517,Elsie,3232
79,Gordon,2493,Billie,3191
80,Glenn,2433,Rosemary,3106
81,Leon,2336,Vivian,3100
82,Vincent,2331,Janet,3052
83,Martin,2310,Eva,3020
84,Lewis,2227,Katherine,3017
85,Lee,2211,Maxine,2994
86,Allen,2187,Bonnie,2972
87,Charlie,2187,Jacqueline,2970
88,Lester,2105,Julia,2950
89,Bob,2102,Kathleen,2940
90,Harvey,2064,Laura,2935
91,Gilbert,2057,Anne,2881
92,Warren,2035,Jeanne,2818
93,Milton,2031,Bertha,2801
94,Jesse,2029,Agnes,2772
95,Arnold,1979,Gertrude,2725
96,Chester,1968,Ida,2673
97,Douglas,1966,Ellen,2567
98,Jimmie,1951,Eileen,2558
99,Curtis,1945,Vera,2549
100,Victor,1942,Maria,2535
101,Cecil,1887,Joanne,2497
102,Eddie,1878,Ella,2472
