rank,male_name,male_count,female_name,female_count
1,Robert,59262,Mary,59872
2,James,51920,Betty,34415
3,John,48611,Barbara,26315
4,William,42114,Dorothy,24973
5,Richard,31799,Joan,21045
6,Charles,31097,Patricia,17990
7,Donald,29778,Margaret,16548
8,George,20436,Helen,16374
9,Joseph,18560,Shirley,14473
10,Thomas,16833,Doris,12911
11,Edward,15187,Ruth,12255
12,David,12138,Joyce,11362
13,Paul,12072,Nancy,10945
14,Kenneth,11742,Virginia,10756
15,Frank,11495,Jean,10669
16,Ronald,11139,Marilyn,10567
17,Jack,10719,Elizabeth,9994
18,Harold,10425,Dolores,9631
19,Raymond,10343,Frances,9557
20,Billy,9431,Lois,9518
21,Walter,8660,Alice,8534
22,Eugene,8048,Norma,8407
23,Henry,7468,Evelyn,7958
24,Gerald,7345,Anna,7919
25,Arthur,6917,Gloria,7810
26,Albert,6865,Mildred,7642
27,Ralph,6726,Martha,7581
28,Carl,6711,Beverly,7526
29,Joe,6696,Donna,7360
30,Bobby,6596,Phyllis,7308
31,Willie,6549,Marie,6909
32,Harry,5703,Carol,6568
33,Fred,5519,Rose,6472
34,Jerry,5304,Ann,6197
35,Lawrence,5294,Janet,5787
36,Howard,5292,Louise,5643
37,Norman,5270,Marjorie,5607
38,Roy,5236,Ruby,5469
39,Louis,5134,Catherine,5447
40,Clarence,4893,Peggy,5445
41,Earl,4820,Annie,5383
42,Daniel,4447,Geraldine,5337
43,Francis,4388,Irene,5202
44,Herbert,4368,June,4843
45,Anthony,4221,Eleanor,4836
46,Marvin,4187,Carolyn,4586
47,Ernest,4164,Florence,4540
48,Leonard,4101,Lillian,4352
49,Alfred,3898,Jane,4345
50,Roger,3786,Edna,4279
51,Melvin,3776,Thelma,4272
52,Stanley,3759,Wanda,4262
53,Leroy,3677,Rita,4256
54,Michael,3610,Gladys,4184
55,Don,3454,Lorraine,4162
56,Samuel,3409,Delores,4151
57,Wayne,3388,Josephine,4095
58,Bill,3360,Juanita,4013
59,Ray,3260,Pauline,3900
60,Bernard,3252,Theresa,3815
61,Dale,3138,Audrey,3732
62,Peter,3130,Joanne,3730
63,Russell,3022,Lucille,3651
64,Gene,2949,Bonnie,3622
65,Larry,2823,Wilma,3611
66,Franklin,2754,Ethel,3607
67,Theodore,2673,Sarah,3599
68,Floyd,2668,Elaine,3575
69,Andrew,2646,Edith,3570
70,Philip,2623,Clara,3562
